_geojson,flow,cost,type,fid,v/c
"{""type"":""Feature"",""properties"":{""flow"":8782.671237503657,""cost"":0,""type"":""footpath"",""fid"":275,""v/c"":2.9275570791678858},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20403485056463,-33.864714104943566,0],[151.2038838717342,-33.863345485609464,0],[151.20385562233136,-33.86311438304038,0],[151.20385596821288,-33.86299839521477,0]]}}",8782.671237503657,0,footpath,275,2.9275570791678858
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":276,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21626065270868,-33.874375944721194,0],[151.21538123313857,-33.874243498943024,0]]}}",0,0,footpath,276,0
"{""type"":""Feature"",""properties"":{""flow"":640.1086852571618,""cost"":0,""type"":""footpath"",""fid"":277,""v/c"":0.21336956175238728},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2087752360057,-33.8539135319332,0],[151.2087327101787,-33.85393424854488,0],[151.20869291840023,-33.853944957414946,0],[151.208649730085,-33.85396240431105,0],[151.20860280372534,-33.85398250753561,0],[151.2085629500455,-33.854002566445246,0],[151.20853273619244,-33.85402515866722,0],[151.20851082811353,-33.854050391396626,0],[151.20849053375142,-33.8540817452503,0],[151.20848264127414,-33.85410912797804,0],[151.20847733872824,-33.85412703661878,0],[151.208445879673,-33.85423371552156,0],[151.20843700919735,-33.854278692476235,0],[151.2084197530929,-33.85434232163374,0],[151.20839347491025,-33.85445173499862,0],[151.20831068088276,-33.854776610998925,0],[151.20830304761924,-33.85480883113317,0],[151.20828857373496,-33.85484342111779,0],[151.20826843953378,-33.85486935568238,0],[151.20824762222065,-33.85488324529058,0],[151.20822388865145,-33.854890188532856,0],[151.2082091276791,-33.85489408406738,0]]}}",640.1086852571618,0,footpath,277,0.21336956175238728
"{""type"":""Feature"",""properties"":{""flow"":599.2884628812437,""cost"":0,""type"":""footpath"",""fid"":278,""v/c"":0.1997628209604146},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2088323942552,-33.85384514050233,0],[151.20909661410326,-33.85393937456845,0],[151.20915293134962,-33.85396214311901,0],[151.20922444132685,-33.85399303398925,0],[151.2097065403451,-33.8542943244332,0],[151.2097592433121,-33.85433754903444,0],[151.20978499727497,-33.85436974145818,0],[151.2098242518624,-33.85442562511502,0],[151.20987555028134,-33.85449535071231,0],[151.2099989665905,-33.85475550016544,0],[151.2100685023152,-33.854911899608105,0],[151.2101040297164,-33.85499104919423,0],[151.21010784216247,-33.85500209558999,0]]}}",599.2884628812437,0,footpath,278,0.1997628209604146
"{""type"":""Feature"",""properties"":{""flow"":3067.6996737930463,""cost"":0,""type"":""footpath"",""fid"":279,""v/c"":1.0225665579310155},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2145663842547,-33.87776857158764,0],[151.21377264527004,-33.87765184364543,0],[151.21371518940404,-33.87762117734018,0],[151.21369908667472,-33.87754104373733,0],[151.21375495020214,-33.8771871864936,0]]}}",3067.6996737930463,0,footpath,279,1.0225665579310155
"{""type"":""Feature"",""properties"":{""flow"":24444.93850652207,""cost"":0,""type"":""footpath"",""fid"":280,""v/c"":8.148312835507356},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20897641798126,-33.864746243430126,0],[151.20944901650316,-33.86437712890058,0],[151.20957059974043,-33.8643353008713,0]]}}",24444.93850652207,0,footpath,280,8.148312835507356
"{""type"":""Feature"",""properties"":{""flow"":3731.51234583679,""cost"":0,""type"":""footpath"",""fid"":281,""v/c"":1.2438374486122632},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20883400249028,-33.86470903596781,0],[151.20885800872838,-33.86472012991213,0],[151.20897641798126,-33.864746243430126,0]]}}",3731.51234583679,0,footpath,281,1.2438374486122632
"{""type"":""Feature"",""properties"":{""flow"":46070.96800884651,""cost"":0,""type"":""footpath"",""fid"":282,""v/c"":15.35698933628217},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20727363824338,-33.86432222217401,0],[151.2073161925431,-33.8638561758033,0],[151.20732709197412,-33.86373548274426,0],[151.20733817426964,-33.8636134888089,0]]}}",46070.96800884651,0,footpath,282,15.35698933628217
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":283,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2036195792001,-33.86483815992192,0],[151.20381142228027,-33.86494897571152,0],[151.20389414354736,-33.86496729445621,0],[151.20395953184936,-33.864938152946955,0],[151.20403514217026,-33.86482137747125,0],[151.20404448073887,-33.86477191181852,0]]}}",0,0,footpath,283,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":284,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20345402449243,-33.86447947751275,0],[151.203493465942,-33.86462451374642,0],[151.20354346456736,-33.8647315875968,0],[151.2036195792001,-33.86483815992192,0]]}}",0,0,footpath,284,0
"{""type"":""Feature"",""properties"":{""flow"":14414.135442463381,""cost"":0,""type"":""footpath"",""fid"":285,""v/c"":4.8047118141544605},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20316787323318,-33.87708494629116,0],[151.20319920604982,-33.87705624513811,0],[151.2032207015791,-33.87702788284928,0],[151.20327280900406,-33.876909053313035,0]]}}",14414.135442463381,0,footpath,285,4.8047118141544605
"{""type"":""Feature"",""properties"":{""flow"":53668.097894451894,""cost"":0,""type"":""footpath"",""fid"":286,""v/c"":17.889365964817298},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2041177399513,-33.86520569990288,0],[151.20403151038033,-33.865194402609646,0],[151.2038450221209,-33.865149215172565,0],[151.20368872049147,-33.86507045371219,0],[151.20357570832772,-33.8649996321595,0],[151.20347530385519,-33.864862428737815,0],[151.20341351965808,-33.86469716385782,0],[151.20340638473846,-33.86458160598753,0],[151.20341095148265,-33.86448256699042,0]]}}",53668.097894451894,0,footpath,286,17.889365964817298
"{""type"":""Feature"",""properties"":{""flow"":4144.13262599196,""cost"":0,""type"":""footpath"",""fid"":287,""v/c"":1.38137754199732},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2103926263314,-33.86982770140942,0],[151.2104064656762,-33.8698939022536,0],[151.21042755746257,-33.86992360201886,0],[151.21047077998116,-33.869950551836176,0],[151.21053030842953,-33.8699598502465,0],[151.21059017446305,-33.86996099007493,0],[151.2106443493981,-33.869948784523864,0],[151.2107425115847,-33.869929873076615,0]]}}",4144.13262599196,0,footpath,287,1.38137754199732
"{""type"":""Feature"",""properties"":{""flow"":14193.150630427765,""cost"":0,""type"":""footpath"",""fid"":288,""v/c"":4.731050210142588},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21078036178494,-33.8699936466112,0],[151.21063145686364,-33.87008412788354,0],[151.21049510843375,-33.87018091297694,0],[151.21033556413875,-33.87030125167272,0]]}}",14193.150630427765,0,footpath,288,4.731050210142588
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":289,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21228380834958,-33.88681823314961,0],[151.21230062094574,-33.886756071548525,0],[151.21237834026059,-33.88640661649232,0],[151.21242409571423,-33.886200224111825,0],[151.21244341903952,-33.88610059446213,0]]}}",0,0,footpath,289,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":290,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21244341903952,-33.88610059446213,0],[151.2124769249173,-33.88597793912669,0]]}}",0,0,footpath,290,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":291,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2124769249173,-33.88597793912669,0],[151.21257013535845,-33.8855620776846,0]]}}",0,0,footpath,291,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":292,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21257610233008,-33.8855354873169,0],[151.2127055909504,-33.88495910246934,0]]}}",0,0,footpath,292,0
"{""type"":""Feature"",""properties"":{""flow"":63.189020918520704,""cost"":0,""type"":""footpath"",""fid"":293,""v/c"":0.021063006972840234},""geometry"":{""type"":""LineString"",""coordinates"":[[151.211013944889,-33.8854127582147,0],[151.21090730342993,-33.885585508189685,0]]}}",63.189020918520704,0,footpath,293,0.021063006972840234
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":294,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21090730342993,-33.885585508189685,0],[151.21078134801127,-33.88581722574524,0],[151.21063586203763,-33.886078045804055,0]]}}",0,0,footpath,294,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":295,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2106177221101,-33.88611079166571,0],[151.21036254353106,-33.88657451294911,0],[151.2101667964624,-33.886909295493446,0],[151.21013255825724,-33.88696988709721,0]]}}",0,0,footpath,295,0
"{""type"":""Feature"",""properties"":{""flow"":20377.591518107154,""cost"":0,""type"":""footpath"",""fid"":296,""v/c"":6.792530506035718},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21524178510379,-33.87932120113874,0],[151.21523551355753,-33.879349678105505,0],[151.21519571704786,-33.87952686325816,0]]}}",20377.591518107154,0,footpath,296,6.792530506035718
"{""type"":""Feature"",""properties"":{""flow"":20076.37680504535,""cost"":0,""type"":""footpath"",""fid"":297,""v/c"":6.692125601681783},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21519571704786,-33.87952686325816,0],[151.21514022954233,-33.879780006790114,0]]}}",20076.37680504535,0,footpath,297,6.692125601681783
"{""type"":""Feature"",""properties"":{""flow"":1894.6348101214694,""cost"":0,""type"":""footpath"",""fid"":298,""v/c"":0.6315449367071565},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2151314910616,-33.879819734815,0],[151.21511053505304,-33.87991500759413,0],[151.21508259702298,-33.88006579277863,0]]}}",1894.6348101214694,0,footpath,298,0.6315449367071565
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":299,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20244077297713,-33.884607158821346,0],[151.2021636974368,-33.88469247220504,0],[151.2022867349596,-33.88569918036016,0]]}}",0,0,footpath,299,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":300,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21759273360942,-33.872542826052005,0],[151.21677720633087,-33.87241585446223,0]]}}",0,0,footpath,300,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":301,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21669228028958,-33.872402268109795,0],[151.2160255994945,-33.87229272732708,0],[151.21594396456584,-33.87230300209243,0],[151.21587478821425,-33.87232624825968,0],[151.2158174054185,-33.872358295513486,0]]}}",0,0,footpath,301,0
"{""type"":""Feature"",""properties"":{""flow"":4911.752705735228,""cost"":0,""type"":""footpath"",""fid"":302,""v/c"":1.6372509019117427},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21092176996967,-33.87973146438647,0],[151.21060900405675,-33.879522026341284,0],[151.21055746135082,-33.87946961488563,0],[151.21054318706408,-33.8794424709154,0]]}}",4911.752705735228,0,footpath,302,1.6372509019117427
"{""type"":""Feature"",""properties"":{""flow"":2212.7424568020833,""cost"":0,""type"":""footpath"",""fid"":303,""v/c"":0.7375808189340278},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20899981012332,-33.85798733440125,0],[151.20888164568288,-33.857792282298355,0],[151.20883164220052,-33.85769687608656,0],[151.20836490695365,-33.85692493366778,0],[151.20828752077045,-33.856834742493405,0],[151.2082243865508,-33.85677000220345,0],[151.20817031023316,-33.85672647401162,0],[151.2081168222793,-33.856692382380096,0],[151.20787039125855,-33.856561510425465,0],[151.20771552500284,-33.85647922830796,0],[151.2074834871031,-33.85635698491701,0]]}}",2212.7424568020833,0,footpath,303,0.7375808189340278
"{""type"":""Feature"",""properties"":{""flow"":15030.14204359692,""cost"":0,""type"":""footpath"",""fid"":304,""v/c"":5.0100473478656395},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2036690860575,-33.868843153391175,0],[151.20382555116942,-33.8700428865492,0],[151.20385771717721,-33.87039684821601,0],[151.2038951234985,-33.870832218176034,0],[151.20390401842343,-33.87093544357823,0]]}}",15030.14204359692,0,footpath,304,5.0100473478656395
"{""type"":""Feature"",""properties"":{""flow"":11241.83016493286,""cost"":0,""type"":""footpath"",""fid"":305,""v/c"":3.747276721644287},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2039131165212,-33.871007321591016,0],[151.20392294492834,-33.8710678692255,0],[151.20396534138837,-33.871330006376084,0],[151.20402082328403,-33.8717960360168,0],[151.20410661263105,-33.87251650652351,0]]}}",11241.83016493286,0,footpath,305,3.747276721644287
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":306,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20254805267433,-33.86684646579368,0],[151.20246991553134,-33.86606782224705,0],[151.20246868335198,-33.86605552686804,0],[151.20243078281197,-33.86576448753322,0],[151.20242061388964,-33.86572682707021,0],[151.20240454751868,-33.86570095246679,0],[151.20238548202278,-33.86568533207381,0],[151.20236185593558,-33.8656767369186,0],[151.20233791782184,-33.86567382471903,0],[151.2023078645067,-33.865679006820294,0],[151.20223155295625,-33.865706734209354,0],[151.2021618616719,-33.86573974028927,0],[151.2020317253613,-33.86581250785526,0],[151.20196470840594,-33.86584004655082,0],[151.20189639736776,-33.865855943572704,0],[151.20182033025728,-33.8658685316186,0],[151.20174746780907,-33.865882548607644,0]]}}",0,0,footpath,306,0
"{""type"":""Feature"",""properties"":{""flow"":61351.336751167866,""cost"":0,""type"":""footpath"",""fid"":307,""v/c"":20.450445583722622},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2063408999201,-33.870882292604364,0],[151.20689539453804,-33.87083745886715,0]]}}",61351.336751167866,0,footpath,307,20.450445583722622
"{""type"":""Feature"",""properties"":{""flow"":80898.57356269381,""cost"":0,""type"":""footpath"",""fid"":308,""v/c"":26.966191187564604},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20701260542964,-33.8708291863023,0],[151.2081772564129,-33.87081840712476,0]]}}",80898.57356269381,0,footpath,308,26.966191187564604
"{""type"":""Feature"",""properties"":{""flow"":59454.559325423135,""cost"":0,""type"":""footpath"",""fid"":309,""v/c"":19.81818644180771},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20416604259322,-33.87304535097319,0],[151.2042071713383,-33.8734313322016,0]]}}",59454.559325423135,0,footpath,309,19.81818644180771
"{""type"":""Feature"",""properties"":{""flow"":39700.491963391614,""cost"":0,""type"":""footpath"",""fid"":310,""v/c"":13.233497321130539},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2042071713383,-33.8734313322016,0],[151.20421844753247,-33.873603455937555,0]]}}",39700.491963391614,0,footpath,310,13.233497321130539
"{""type"":""Feature"",""properties"":{""flow"":40508.60987407284,""cost"":0,""type"":""footpath"",""fid"":311,""v/c"":13.50286995802428},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20422383915286,-33.87364016072935,0],[151.20430331072055,-33.87407903102186,0]]}}",40508.60987407284,0,footpath,311,13.50286995802428
"{""type"":""Feature"",""properties"":{""flow"":33085.42183962207,""cost"":0,""type"":""footpath"",""fid"":312,""v/c"":11.02847394654069},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20431441847126,-33.87415270377049,0],[151.2043601792409,-33.874498873304645,0],[151.20449685080737,-33.8755466586976,0],[151.2045755167911,-33.87608271837154,0]]}}",33085.42183962207,0,footpath,312,11.02847394654069
"{""type"":""Feature"",""properties"":{""flow"":17319.575205657893,""cost"":0,""type"":""footpath"",""fid"":313,""v/c"":5.773191735219298},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21233546450904,-33.87532034951995,0],[151.21238918045478,-33.87494284020346,0],[151.21247679615328,-33.87435763594372,0],[151.21251491635005,-33.874102672924124,0],[151.21252857856763,-33.87384417525664,0],[151.2125409376033,-33.87374292971926,0]]}}",17319.575205657893,0,footpath,313,5.773191735219298
